,date,name,tweet
1421,2020-07-17,<JoeBiden>," today, we lost a giant of the civil rights movement and a relentless champion in the struggle for justice. reverend c.t. vivian never stopped pushing our nation closer to our highest ideals — and we are better because of it. jill and i are keeping his loved ones in our prayers.
"
1422,2020-07-17,<JoeBiden>," eleven. that's how many times we've broken the single-day record for new covid-19 cases in the last month.  this virus isn't going to ""just disappear"" like president trump wants. it's surging — and we need real leadership from this white house to slow its spread.
"
1423,2020-07-17,<JoeBiden>," i’ve released 21 years of my tax returns — why hasn’t donald trump?  we deserve to know what this president is hiding.
"
1424,2020-07-17,<JoeBiden>, everyone wants our schools to reopen. the question is how to make it safe and how to make it stick. forcing educators and students back into classrooms in areas where infection rates are going up or remaining too high is just plain dangerous.  
1425,2020-07-17,<JoeBiden>," we have to make the places we live, work, and learn healthier and more energy-efficient. that's why my administration will upgrade 4 million buildings and weatherize 2 million homes across the country — creating over one million jobs in the process.  "
1426,2020-07-17,<JoeBiden>," no matter who you supported in 2016, i want you to know that you have a home in our campaign. you’re not just wanted — you’re needed.  together, we're going to beat donald trump and build this nation back better than it was before.  "
1427,2020-07-16,<JoeBiden>," we have the power to write the future we want for our country. don't let anyone tell you differently.
"
1428,2020-07-16,<JoeBiden>," president obama and i left a playbook for president trump on how to fight pandemics. he flat-out ignored it. and we're all paying the price every day.
"
1429,2020-07-16,<JoeBiden>," from day one, donald trump has been focused on the stock market and delivering for his wealthy friends and big corporations.  as president, i will be laser-focused on working families and small businesses.  "
1430,2020-07-16,<JoeBiden>," let's call this what it is: a modern-day poll tax. it's unconscionable.  we need to restore voting rights for individuals formerly incarcerated for felonies — and ensure everyone can make their voice heard at the ballot box.
"
1431,2020-07-16,<JoeBiden>," we are months into this crisis, and our health care workers are still being forced to reuse masks. it’s unacceptable.  mr. president, fix the ppe shortages before you tee off for yet another round of golf.
"
1432,2020-07-16,<JoeBiden>," i've said it before, and i'll say it again: donald trump is the worst possible person to lead us through a public health crisis.  "
1433,2020-07-16,<JoeBiden>," i don’t have bitcoin, and i’ll never ask you to send me any.  but if you want to chip in to help make donald trump a one-term president, you can do that here:  "
1434,2020-07-15,<JoeBiden>," meeting the threat of climate change presents a once-in-a-lifetime opportunity to jolt new life into our economy. we're going to create millions of high-quality, union jobs by building a modern infrastructure and a clean energy future.  "
1435,2020-07-15,<JoeBiden>," there is no time to waste when it comes to addressing the existential threat of climate change. if i have the honor of being elected president, we'll get to work delivering results on day one.  "
1436,2020-07-15,<JoeBiden>," president trump needs to do everything in his power to surge nationwide testing — including developing and evaluating more accurate, affordable, accessible, faster tests so we can reopen safely.  infection rates are rising at an alarming pace. mr. president, act now.
"
1437,2020-07-15,<JoeBiden>," mr. president, “open everything now,” isn’t a strategy for success. it’s barely a slogan.   it’s long past time for you to step up and do your job.
"
1438,2020-07-15,<JoeBiden>, this pandemic has gotten bad enough that even donald trump finally decided to wear a mask in public.  i’m glad he made that shift — but it’s not enough.  we need real presidential leadership. right now.  
1439,2020-07-14,<JoeBiden>," we're facing an economic crisis and a climate crisis.    as president, i'll create millions of jobs building resilient roads and bridges, manufacturing electric vehicles, and weatherizing homes and buildings.   learn more:  "
1440,2020-07-14,<JoeBiden>," when i hear the words climate change, i hear the word ""jobs."" good paying, union jobs that will solve our jobs crisis while addressing our climate crisis.  "
1441,2020-07-14,<JoeBiden>," climate change is the challenge that's going to define our american future. and if i have the honor of being elected president, we won't tinker around the edges, we’ll seize this opportunity and meet this moment in history.
"
1442,2020-07-14,<JoeBiden>," when donald trump thinks about climate change, all he can muster is one word: “hoax.”   when i think about climate change, i think of a word as well: “jobs.”   good-paying, union jobs that put americans to work.  "
